Counter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	Roll	Pitch	Yaw	Latitude	Longitude	Altitude	Vel_X	Vel_Y	Vel_Z	
61757	0.469254	0.287299	9.821647	-0.138792	-0.231620	0.374451	0.173236	0.316334	0.340366	0.307962	-1.460510	-2.263420	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61758	0.627074	0.331299	9.818218	-0.124100	-0.223712	0.327973	0.181389	0.309973	0.346883	0.247256	-1.566254	-2.104087	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61759	0.707224	0.401158	9.828896	-0.117956	-0.204067	0.293726	0.177296	0.314826	0.339221	0.189638	-1.661428	-1.961925	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61760	0.722720	0.444285	9.850466	-0.102877	-0.181426	0.241834	0.183824	0.308816	0.346926	0.139754	-1.746551	-1.844052	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61761	0.774898	0.421192	9.857332	-0.106819	-0.157053	0.195337	0.176115	0.312947	0.339916	0.088775	-1.819258	-1.748664	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61762	0.746085	0.511304	9.814695	-0.096363	-0.134221	0.148157	0.185375	0.307730	0.346026	0.043139	-1.881588	-1.675345	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61763	0.681709	0.630506	9.820937	-0.094855	-0.098341	0.069054	0.179124	0.311739	0.340984	0.000058	-1.926373	-1.640162	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61764	0.726229	0.749113	9.856171	-0.081826	-0.091528	-0.019114	0.185134	0.306793	0.347760	-0.036048	-1.968237	-1.646970	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61765	0.584692	0.696111	9.808197	-0.079612	-0.076263	-0.082777	0.179603	0.312490	0.339962	-0.068893	-2.002729	-1.684291	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61766	0.329473	0.495793	9.696345	-0.074515	-0.074428	-0.126217	0.185645	0.306852	0.347173	-0.099698	-2.036512	-1.741661	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61767	0.170020	0.426797	9.694660	-0.077526	-0.077573	-0.123081	0.179177	0.313451	0.339584	-0.130499	-2.071645	-1.798215	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61768	0.234270	0.378325	9.715260	-0.067678	-0.068437	-0.109053	0.185843	0.307359	0.348380	-0.158270	-2.102607	-1.847578	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61769	0.284067	0.411762	9.792459	-0.057353	-0.073162	-0.098547	0.179704	0.312394	0.341314	-0.179540	-2.135585	-1.892398	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61770	0.491267	0.498070	9.800476	-0.041237	-0.063501	-0.125010	0.185299	0.307425	0.348024	-0.194346	-2.164252	-1.949553	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61771	0.764546	0.220333	9.699958	-0.026977	-0.047150	-0.158882	0.177860	0.313222	0.341913	-0.199729	-2.185114	-2.023240	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61772	0.595286	-0.054275	9.711327	-0.033425	-0.044331	-0.163419	0.183609	0.307602	0.347346	-0.210057	-2.204712	-2.099049	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61773	0.302113	-0.141949	9.808768	-0.021423	-0.026161	-0.164500	0.177553	0.313095	0.340538	-0.212712	-2.215628	-2.175451	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61774	0.247260	-0.210452	9.884183	-0.034725	-0.006121	-0.143034	0.183293	0.308467	0.347389	-0.224006	-2.216963	-2.241141	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61775	0.366368	-0.243865	9.865808	-0.013755	-0.007437	-0.121083	0.175505	0.313984	0.341368	-0.223952	-2.218818	-2.296824	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61776	0.411583	-0.139302	9.842707	-0.008881	-0.015737	-0.131178	0.181765	0.306877	0.348680	-0.223121	-2.224728	-2.356918	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61777	0.455523	-0.069567	9.824262	-0.006501	-0.006697	-0.147956	0.174368	0.313818	0.341593	-0.219171	-2.226311	-2.425440	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61778	0.526871	-0.029815	9.760726	-0.007453	-0.006404	-0.170587	0.181989	0.308376	0.347584	-0.216920	-2.227831	-2.504094	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61779	0.483540	-0.013467	9.750153	-0.006129	-0.013644	-0.186606	0.175061	0.315222	0.341374	-0.212083	-2.232876	-2.591071	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61780	0.355531	-0.027714	9.752689	0.004247	-0.001111	-0.186979	0.181594	0.309635	0.348129	-0.203933	-2.231883	-2.677719	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61781	0.271406	-0.043044	9.751288	-0.009455	-0.014263	-0.188943	0.173807	0.313170	0.341133	-0.200660	-2.237157	-2.765812	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61782	0.262466	0.001787	9.769632	-0.002914	-0.004898	-0.179929	0.180442	0.309323	0.348757	-0.196052	-2.237946	-2.849122	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61783	0.419167	0.128549	9.780760	-0.001085	-0.010436	-0.204833	0.174685	0.314229	0.342290	-0.188434	-2.241369	-2.944818	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61784	0.629016	0.093909	9.788979	0.010284	-0.011072	-0.200431	0.178607	0.310151	0.348426	-0.177133	-2.245113	-3.038336	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61785	0.565958	-0.036298	9.790221	0.000793	-0.014772	-0.190980	0.173134	0.315869	0.340238	-0.168848	-2.250699	-3.127407	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61786	0.524690	-0.123520	9.806564	0.011589	-0.005609	-0.184046	0.177539	0.310574	0.347837	-0.157218	-2.251781	-3.212761	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61787	0.529996	-0.280561	9.846013	0.004605	-0.003808	-0.167015	0.171398	0.315040	0.340263	-0.147703	-2.252162	-3.290390	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61788	0.429181	-0.384907	9.903141	-0.002959	-0.006402	-0.117692	0.178205	0.310980	0.348191	-0.144264	-2.253517	-3.343417	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61789	0.349843	-0.496103	9.863316	0.008446	0.000087	-0.092674	0.170375	0.315631	0.341670	-0.134623	-2.251928	-3.385515	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61790	0.358718	-0.597535	9.832726	-0.001382	0.012810	-0.052678	0.177242	0.311446	0.347750	-0.131653	-2.244026	-3.408323	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61791	0.353968	-0.495085	9.849259	-0.012004	-0.001734	-0.015483	0.169992	0.316751	0.341558	-0.133611	-2.243192	-3.413518	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61792	0.286038	-0.313812	9.896482	-0.010476	0.014589	0.016169	0.176984	0.311624	0.347168	-0.136272	-2.234363	-3.403281	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61793	0.434609	-0.206372	9.872438	0.015849	0.018020	0.027162	0.170937	0.316840	0.340907	-0.125903	-2.224030	-3.388113	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61794	0.530724	-0.205360	9.812129	0.013782	0.010520	0.051209	0.177375	0.311218	0.348313	-0.117627	-2.217111	-3.360787	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61795	0.426278	-0.197346	9.825108	0.006086	0.006877	0.047380	0.170987	0.317146	0.341699	-0.112425	-2.212149	-3.335939	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61796	0.346680	-0.245537	9.858337	0.010537	0.015813	0.029984	0.177687	0.312759	0.349225	-0.105302	-2.202728	-3.319209	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61797	0.371557	-0.402829	9.793287	0.025811	0.037291	0.008757	0.171583	0.315687	0.342127	-0.090187	-2.183267	-3.312830	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61798	0.087245	-0.408787	9.775179	0.028232	0.027392	0.007231	0.177184	0.311417	0.346411	-0.074193	-2.168341	-3.306490	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61799	0.003116	-0.225969	9.798359	0.017151	0.036872	0.052384	0.170651	0.316728	0.341132	-0.064212	-2.148828	-3.279250	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61800	0.084244	-0.100480	9.758124	0.009846	0.031074	0.095459	0.177538	0.310290	0.347583	-0.058567	-2.132100	-3.230647	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61801	0.261223	0.026986	9.715957	0.014657	0.007549	0.097119	0.170812	0.315515	0.340148	-0.050577	-2.126441	-3.182015	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61802	0.314832	0.156309	9.728067	0.017704	0.008324	0.086749	0.177702	0.310914	0.346117	-0.041012	-2.120593	-3.138139	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61803	0.443641	0.248913	9.740335	0.015450	0.005704	0.075654	0.172028	0.316001	0.341385	-0.032110	-2.115852	-3.099767	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61804	0.492054	0.208567	9.712610	0.001654	0.010144	0.070089	0.177406	0.310802	0.347273	-0.029907	-2.109150	-3.063930	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61805	0.384692	0.193789	9.722742	0.015720	0.002151	0.063086	0.171435	0.316046	0.340490	-0.020506	-2.106175	-3.031567	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61806	0.395777	0.265299	9.763235	0.015704	0.008907	0.042362	0.178133	0.311090	0.347509	-0.011103	-2.100076	-3.008487	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61807	0.442665	0.331584	9.793850	0.013813	0.013236	0.028587	0.172383	0.316703	0.340346	-0.001798	-2.091865	-2.992614	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61808	0.439165	0.342584	9.783666	0.013869	0.004428	0.012403	0.179756	0.311162	0.346302	0.007256	-2.087912	-2.983235	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61809	0.507421	0.398683	9.748946	0.021786	0.006712	-0.009863	0.171690	0.315299	0.340565	0.021288	-2.082898	-2.985739	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61810	0.695237	0.425484	9.798136	0.022029	0.002653	-0.013363	0.178174	0.310682	0.347268	0.034686	-2.079790	-2.990016	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61811	0.776235	0.345101	9.779536	0.010769	0.004447	-0.050951	0.171771	0.315465	0.338840	0.044423	-2.076108	-3.012156	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61812	0.599628	0.081705	9.729104	-0.003789	0.034742	-0.066609	0.177869	0.312115	0.346888	0.046410	-2.057657	-3.041497	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61813	0.362192	-0.074721	9.758380	-0.006944	0.047315	-0.082432	0.171504	0.315644	0.339188	0.048194	-2.033576	-3.078658	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61814	0.245030	0.010709	9.869556	0.005400	0.054839	-0.081617	0.177233	0.311999	0.345727	0.054797	-2.005520	-3.114835	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61815	0.343753	0.210630	9.950993	0.006386	0.055715	-0.091374	0.170686	0.316173	0.340364	0.063114	-1.977370	-3.156259	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61816	0.613143	0.246558	9.881985	0.030840	0.053816	-0.107600	0.175539	0.310770	0.347241	0.082252	-1.949773	-3.205052	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61817	0.587589	-0.041046	9.724929	0.014896	0.062229	-0.131479	0.168523	0.317297	0.340499	0.095283	-1.918639	-3.265613	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61818	0.296520	-0.222101	9.676508	0.010687	0.059049	-0.119540	0.176466	0.313395	0.346472	0.104937	-1.888511	-3.319537	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61819	0.062362	-0.319939	9.767133	-0.002126	0.066917	-0.107034	0.170201	0.316552	0.341600	0.109175	-1.855031	-3.368396	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61820	0.014918	-0.296012	9.821736	0.012620	0.060153	-0.079718	0.175113	0.312999	0.345874	0.119080	-1.824400	-3.403809	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61821	0.102322	-0.228498	9.826068	0.016445	0.053189	-0.057537	0.168241	0.317322	0.339522	0.131176	-1.797324	-3.429018	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61822	0.228066	-0.098746	9.818506	0.021257	0.051140	-0.079331	0.174688	0.314244	0.345750	0.145164	-1.770982	-3.464235	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61823	0.306020	-0.061334	9.753407	0.019342	0.052273	-0.061591	0.169078	0.316523	0.339692	0.158595	-1.744297	-3.491366	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61824	0.209770	-0.105691	9.718730	0.034912	0.050759	-0.071087	0.172728	0.313193	0.347613	0.178951	-1.718128	-3.522926	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61825	0.089935	-0.153881	9.712570	0.034462	0.048373	-0.074778	0.167060	0.317988	0.339968	0.199644	-1.693163	-3.556340	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61826	0.040940	-0.178818	9.720667	0.029774	0.037078	-0.026829	0.173146	0.313070	0.346222	0.216899	-1.673582	-3.565816	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61827	0.014522	-0.206495	9.729311	0.024134	0.032168	0.001175	0.167348	0.318385	0.339996	0.231416	-1.656295	-3.562962	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61828	0.017649	-0.232672	9.712656	0.015199	0.023078	0.016118	0.173393	0.313876	0.346491	0.241116	-1.643478	-3.552475	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61829	-0.014977	-0.238445	9.735108	0.020094	0.007699	0.056448	0.166636	0.318242	0.339356	0.252753	-1.637795	-3.523259	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61830	0.024951	-0.120763	9.747830	0.026561	0.028566	0.059133	0.172518	0.313946	0.344618	0.267297	-1.622455	-3.492768	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61831	0.181593	0.011440	9.761391	0.012635	0.011347	0.057196	0.166448	0.318025	0.339203	0.275303	-1.614928	-3.463183	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61832	0.364130	0.100596	9.744248	0.027458	-0.010660	0.059399	0.171687	0.312070	0.346699	0.290280	-1.618330	-3.432333	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61833	0.360622	0.026740	9.695019	0.012094	-0.023018	0.067128	0.168671	0.320035	0.338935	0.297903	-1.627315	-3.398085	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61834	0.259458	-0.111210	9.686349	-0.000502	-0.028176	0.075225	0.173631	0.312415	0.346462	0.299308	-1.639128	-3.358930	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61835	0.099455	-0.149841	9.747905	-0.000485	-0.014939	0.134579	0.168283	0.318466	0.338545	0.299863	-1.644364	-3.292441	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61836	0.066770	0.000934	9.892230	0.016429	-0.020793	0.143292	0.174234	0.312654	0.346681	0.308405	-1.652828	-3.221577	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61837	0.311748	0.171246	9.900474	0.009591	-0.022723	0.127962	0.168250	0.317045	0.340068	0.313871	-1.661716	-3.158270	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61838	0.588972	0.247298	9.820381	0.018814	-0.032591	0.090659	0.175268	0.312355	0.346328	0.324260	-1.675691	-3.112164	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61839	0.586010	0.225739	9.754252	0.013421	-0.027040	0.055666	0.170302	0.317009	0.339999	0.332669	-1.686681	-3.083407	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61840	0.326221	0.140766	9.734421	0.000170	0.001610	0.035644	0.176107	0.311840	0.346751	0.334913	-1.684185	-3.063305	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61841	0.225198	-0.020090	9.740343	0.000471	0.024620	0.019439	0.171065	0.318019	0.340208	0.337644	-1.670408	-3.051709	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61842	0.227378	-0.035467	9.774685	0.004671	0.019034	0.063266	0.175203	0.312896	0.346426	0.341659	-1.659673	-3.019454	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61843	0.311232	0.040674	9.856438	-0.009685	0.021952	0.088232	0.171162	0.315794	0.340058	0.338558	-1.647358	-2.975003	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61844	0.410727	0.129928	9.857571	0.003236	0.017111	0.093719	0.176079	0.312181	0.346562	0.341484	-1.637628	-2.927124	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61845	0.434018	0.183782	9.865582	-0.005540	0.016974	0.072657	0.170498	0.316305	0.338959	0.340657	-1.627747	-2.890129	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61846	0.414213	0.209405	9.828923	0.008510	0.025231	0.072841	0.177708	0.312399	0.345881	0.346401	-1.614083	-2.851922	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61847	0.428244	0.225431	9.811327	0.001745	0.038183	0.039442	0.170994	0.317210	0.339264	0.349622	-1.594087	-2.830731	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61848	0.462981	0.235485	9.798894	0.000454	0.052341	0.019436	0.176430	0.311753	0.346238	0.352247	-1.567328	-2.819017	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61849	0.366328	0.231411	9.773948	0.009389	0.055339	0.001775	0.171511	0.316146	0.340193	0.359740	-1.539133	-2.815766	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61850	0.296642	0.231052	9.735533	0.015269	0.051814	-0.001902	0.177613	0.311372	0.346045	0.369721	-1.512564	-2.812937	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61851	0.247698	0.237706	9.738809	0.003058	0.043452	-0.000953	0.170697	0.315821	0.339678	0.374344	-1.490046	-2.811021	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61852	0.234272	0.268537	9.737072	0.003164	0.048706	0.003545	0.176284	0.312120	0.346331	0.378479	-1.464978	-2.807121	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61853	0.223750	0.319964	9.745480	0.010542	0.052320	-0.026022	0.170279	0.316221	0.339593	0.387132	-1.438129	-2.817149	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61854	0.290689	0.295427	9.746994	0.002931	0.033955	-0.027956	0.175476	0.312219	0.344866	0.391536	-1.420003	-2.827862	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61855	0.258557	0.188471	9.720714	-0.015981	0.026721	-0.024346	0.170983	0.316926	0.339940	0.387614	-1.405403	-2.837172	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61856	0.135340	0.140398	9.699504	-0.014828	0.033191	-0.024225	0.175509	0.311810	0.345555	0.383489	-1.387654	-2.845701	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61857	0.031824	0.218080	9.715125	-0.004968	0.020333	-0.013831	0.170504	0.316728	0.338009	0.384768	-1.376030	-2.850014	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61858	0.090126	0.273210	9.737500	-0.010962	0.011146	-0.041669	0.177657	0.312808	0.347052	0.382686	-1.368751	-2.866283	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61859	0.181448	0.314451	9.759354	-0.004161	-0.007602	-0.076646	0.170442	0.317560	0.340091	0.385214	-1.370196	-2.900689	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61860	0.245212	0.323726	9.772658	-0.000795	-0.021542	-0.086923	0.175013	0.311620	0.347215	0.388509	-1.378377	-2.940320	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61861	0.251845	0.226701	9.744211	-0.015170	-0.024401	-0.094363	0.169536	0.317055	0.338771	0.386125	-1.387794	-2.983246	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61862	0.180683	0.104375	9.720055	-0.017586	-0.016006	-0.066822	0.175701	0.312449	0.344759	0.381180	-1.393399	-3.012194	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61863	0.140078	-0.056917	9.736395	-0.021420	-0.011398	-0.060162	0.167976	0.318142	0.340602	0.375377	-1.396669	-3.038743	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61864	0.167500	-0.055489	9.766791	-0.012359	-0.016843	-0.052542	0.174566	0.312290	0.346714	0.372766	-1.402723	-3.061581	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61865	0.184880	0.015878	9.800815	-0.023813	-0.011649	-0.063198	0.168946	0.318660	0.338870	0.365786	-1.406066	-3.089579	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61866	0.282439	0.085234	9.842997	-0.008313	-0.010632	-0.079860	0.173182	0.313863	0.346421	0.365429	-1.409074	-3.125844	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61867	0.367675	0.054834	9.827452	0.000919	-0.017946	-0.089297	0.169061	0.317434	0.339077	0.370559	-1.415404	-3.166326	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61868	0.360479	0.028922	9.806998	0.006562	-0.010480	-0.089402	0.173999	0.313764	0.346955	0.377423	-1.418305	-3.205767	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61869	0.249391	-0.072785	9.772724	-0.008576	-0.006581	-0.076295	0.167435	0.316793	0.339778	0.377794	-1.419288	-3.240002	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61870	0.128905	-0.137382	9.805398	-0.006272	-0.011582	-0.077781	0.172375	0.313684	0.346433	0.378396	-1.422748	-3.275028	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61871	0.068679	-0.128260	9.804752	-0.017505	-0.013639	-0.060502	0.167200	0.318824	0.340313	0.374169	-1.427051	-3.301739	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61872	0.084210	-0.101365	9.780066	-0.002429	-0.002111	-0.027757	0.172137	0.312601	0.346710	0.376013	-1.426148	-3.312110	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61873	0.155459	-0.079166	9.774906	0.013358	-0.018659	-0.006545	0.167059	0.317068	0.339705	0.385763	-1.432933	-3.313065	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61874	0.182559	-0.061324	9.773642	-0.012340	-0.015793	0.001477	0.173319	0.313489	0.345528	0.382529	-1.438655	-3.309361	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61875	0.185773	-0.042924	9.788692	-0.005147	-0.010633	0.018701	0.166783	0.318516	0.339995	0.383048	-1.441650	-3.298231	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61876	0.235391	-0.022381	9.790406	0.005610	-0.019909	0.032874	0.173427	0.314100	0.346183	0.388006	-1.449437	-3.280090	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61877	0.255753	0.006488	9.802867	0.003340	-0.021343	0.025352	0.166324	0.318333	0.339663	0.392435	-1.457574	-3.265817	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61878	0.216508	0.000860	9.834181	0.003915	-0.009984	0.029007	0.173988	0.312480	0.345415	0.396625	-1.460613	-3.248786	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61879	0.132517	-0.006746	9.786566	0.025594	-0.016181	0.046498	0.168557	0.318083	0.338967	0.411363	-1.466312	-3.224397	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61880	0.107743	-0.030049	9.768661	0.004621	-0.027375	0.048908	0.172786	0.313846	0.346225	0.415644	-1.477728	-3.199494	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61881	0.104699	0.001479	9.826708	0.004376	0.007993	0.063214	0.168858	0.319333	0.338825	0.419973	-1.471853	-3.167038	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61882	0.093782	-0.036515	9.893364	0.011119	0.043240	0.055125	0.173575	0.312749	0.347333	0.427280	-1.449580	-3.137344	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61883	0.100996	-0.097475	9.801760	0.011444	0.046467	0.056971	0.168274	0.319100	0.338476	0.434974	-1.425222	-3.107729	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61884	0.229162	-0.123149	9.631265	0.000836	0.011792	0.105952	0.174715	0.312769	0.345651	0.436791	-1.418155	-3.053944	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61885	0.245106	-0.028865	9.660259	-0.012157	-0.000470	0.132010	0.168065	0.318031	0.339423	0.432238	-1.416487	-2.988657	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61886	0.245654	0.081869	9.808927	-0.013248	0.004565	0.124639	0.175393	0.314028	0.345836	0.427117	-1.412931	-2.926749	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61887	0.335336	0.157962	9.847642	0.004199	0.002603	0.110057	0.169848	0.317321	0.338942	0.430669	-1.409754	-2.871936	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61888	0.342213	0.216700	9.802382	0.023967	-0.009080	0.115598	0.175247	0.311850	0.346177	0.443428	-1.412688	-2.813990	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61889	0.312664	0.262241	9.732821	0.004936	-0.029868	0.090380	0.170489	0.317297	0.340377	0.447674	-1.425025	-2.768696	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61890	0.273515	0.257754	9.739811	-0.000533	-0.020075	0.078766	0.176335	0.312272	0.343936	0.449157	-1.433082	-2.728308	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61891	0.281021	0.258654	9.740804	-0.014113	-0.024255	0.076830	0.170721	0.317243	0.339085	0.444578	-1.442721	-2.689468	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61892	0.306596	0.261239	9.761223	0.005617	-0.030032	0.064373	0.178236	0.314725	0.344662	0.449158	-1.455478	-2.656046	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61893	0.348517	0.295011	9.776540	0.001580	-0.015291	0.041273	0.171439	0.316256	0.339511	0.452624	-1.460769	-2.634158	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
61894	0.355579	0.283982	9.760423	0.000613	-0.022782	0.021345	0.177123	0.310613	0.346267	0.455331	-1.469905	-2.621151	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
