Counter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	Roll	Pitch	Yaw	Latitude	Longitude	Altitude	Vel_X	Vel_Y	Vel_Z	
44596	0.009980	-0.113800	9.817682	-0.017878	0.019501	0.067053	0.319320	0.167990	0.343570	-0.399714	-0.716497	0.387864	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44597	0.047065	-0.068414	9.827327	-0.013128	0.009391	0.074951	0.318665	0.170378	0.344154	-0.403912	-0.711611	0.425926	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44598	0.155945	-0.035680	9.809609	-0.031032	0.001675	0.077971	0.319662	0.168626	0.343582	-0.415989	-0.710205	0.464586	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44599	0.300342	-0.044139	9.772036	-0.013776	0.002244	0.063258	0.320823	0.169717	0.343943	-0.420394	-0.708832	0.497089	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44600	0.331707	-0.044396	9.776028	-0.011323	-0.002297	0.056431	0.319460	0.166319	0.345003	-0.422932	-0.709390	0.528345	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44601	0.266221	-0.014974	9.796918	-0.000706	0.006702	0.020028	0.321257	0.169524	0.344541	-0.420801	-0.706157	0.540194	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44602	0.246390	-0.002781	9.801706	-0.011844	0.003351	0.021224	0.319678	0.167140	0.344192	-0.423379	-0.704142	0.552031	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44603	0.210860	-0.021758	9.767972	-0.003994	0.004996	0.016881	0.322442	0.169304	0.344709	-0.422747	-0.701804	0.562385	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44604	0.161917	-0.014136	9.769050	-0.000008	0.015864	-0.002441	0.318226	0.168189	0.343680	-0.419534	-0.693897	0.561775	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44605	0.183987	0.016969	9.796222	0.001418	0.004126	-0.011170	0.320157	0.170658	0.344469	-0.416094	-0.692104	0.558737	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44606	0.203325	0.055292	9.808462	-0.000378	0.012287	-0.007873	0.319596	0.168309	0.344651	-0.413027	-0.685925	0.558178	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44607	0.246477	0.059687	9.760451	-0.001843	0.012423	-0.024257	0.320687	0.169345	0.343679	-0.410973	-0.680282	0.548864	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44608	0.404221	0.082395	9.741643	0.008469	-0.009335	-0.056870	0.318408	0.167338	0.344545	-0.403404	-0.684592	0.524876	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44609	0.452732	0.108452	9.752717	0.018774	-0.004937	-0.078874	0.320505	0.169469	0.344047	-0.391072	-0.687625	0.489548	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44610	0.430364	0.019715	9.788670	0.015573	-0.001070	-0.108088	0.318350	0.167922	0.343578	-0.379814	-0.688145	0.440596	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44611	0.271372	-0.079958	9.778030	0.016553	0.006086	-0.099012	0.320226	0.169740	0.344261	-0.368396	-0.686115	0.395621	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44612	-0.010859	-0.070366	9.800493	0.002974	0.019824	-0.072225	0.318231	0.170489	0.342632	-0.363363	-0.676531	0.361733	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44613	-0.015728	-0.034249	9.809649	0.019791	0.041088	-0.068280	0.321772	0.172288	0.344066	-0.350572	-0.657581	0.331325	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44614	0.165209	0.046023	9.835218	0.018453	0.021377	-0.093505	0.317134	0.171196	0.343113	-0.338048	-0.647305	0.288526	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44615	0.323509	-0.032252	9.823645	0.024352	0.005100	-0.117729	0.319890	0.173186	0.344434	-0.322774	-0.645739	0.234617	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44616	0.258813	-0.130337	9.786095	0.014499	-0.006338	-0.129780	0.316983	0.171666	0.344395	-0.311948	-0.648773	0.175499	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44617	-0.025620	-0.125561	9.786381	0.001735	0.031771	-0.099434	0.318835	0.173013	0.344038	-0.307621	-0.634397	0.130258	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44618	-0.188952	-0.167522	9.748510	0.011136	0.023282	-0.078344	0.316631	0.171498	0.343031	-0.298688	-0.623143	0.095971	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44619	-0.170844	-0.203737	9.750768	0.002784	-0.000920	-0.079317	0.318008	0.173193	0.344185	-0.294069	-0.624103	0.060414	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44620	-0.071557	-0.197273	9.819355	-0.006852	0.002806	-0.059043	0.316868	0.171216	0.343077	-0.293829	-0.622572	0.035602	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44621	-0.041462	-0.168625	9.859708	0.002866	0.001696	-0.064908	0.317535	0.173757	0.344093	-0.289333	-0.622122	0.006916	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44622	-0.029039	-0.144743	9.807811	0.002972	-0.011091	-0.043239	0.316965	0.171152	0.344154	-0.284484	-0.627185	-0.010675	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44623	0.002500	-0.154688	9.751005	-0.003177	-0.014661	-0.025163	0.318014	0.173958	0.344676	-0.283141	-0.634355	-0.020346	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44624	0.016180	-0.178845	9.752715	-0.005509	-0.005610	-0.017432	0.316980	0.172009	0.342917	-0.282475	-0.636740	-0.026877	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44625	-0.066378	-0.115587	9.800664	-0.012142	-0.009113	-0.009351	0.317341	0.173324	0.345018	-0.285558	-0.641123	-0.029013	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44626	-0.054704	-0.101270	9.790008	-0.002452	-0.016698	0.009997	0.316995	0.172140	0.342912	-0.283578	-0.648737	-0.021897	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44627	0.078276	-0.114409	9.782594	-0.014087	-0.011944	0.018310	0.317932	0.173427	0.344826	-0.287772	-0.654332	-0.010821	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44628	0.189677	-0.084059	9.801678	-0.020764	-0.015368	0.012942	0.317544	0.172397	0.344829	-0.294553	-0.661303	-0.002313	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44629	0.230678	-0.036270	9.838578	-0.016102	-0.019126	0.017194	0.318630	0.173723	0.345831	-0.299705	-0.670392	0.008252	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44630	0.277251	-0.063136	9.812852	-0.014485	-0.018230	0.012029	0.316798	0.172051	0.342360	-0.303486	-0.678730	0.016231	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44631	0.298328	-0.065730	9.800938	-0.009315	-0.023737	0.004676	0.318738	0.173160	0.343885	-0.305329	-0.690165	0.020835	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44632	0.285937	-0.084866	9.796904	0.016659	-0.007937	-0.022463	0.316871	0.170790	0.343630	-0.294043	-0.693676	0.013977	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44633	0.163181	-0.136733	9.803101	0.009229	0.006584	-0.001090	0.319720	0.172250	0.344858	-0.287032	-0.690716	0.015755	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44634	0.062574	-0.138278	9.821912	0.015617	0.019060	0.003281	0.317153	0.171710	0.343354	-0.276390	-0.681273	0.019156	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44635	0.022504	-0.135531	9.828977	0.012878	0.010023	0.013746	0.318968	0.173730	0.342824	-0.267772	-0.676577	0.028010	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44636	0.055752	-0.106959	9.825950	-0.001123	0.012106	0.025318	0.317353	0.170400	0.342918	-0.265247	-0.670407	0.044006	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44637	0.122131	-0.107514	9.824669	0.007085	0.006456	0.029181	0.318941	0.171424	0.344003	-0.259512	-0.667357	0.060238	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44638	0.174326	-0.110382	9.799689	0.001273	0.017486	0.022937	0.318186	0.170986	0.343263	-0.255827	-0.658625	0.073488	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44639	0.168155	-0.107957	9.772152	0.007660	0.002822	0.030187	0.318456	0.172157	0.343237	-0.249855	-0.657344	0.090210	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44640	0.091108	-0.102517	9.762353	0.007992	0.009021	0.050860	0.317992	0.171362	0.343881	-0.243112	-0.652599	0.116298	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44641	-0.036933	-0.149526	9.772748	-0.004256	0.003024	0.045621	0.319887	0.171994	0.344496	-0.242960	-0.651126	0.140388	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44642	-0.071708	-0.158831	9.792632	0.001695	0.010036	0.058075	0.318004	0.171110	0.343630	-0.239260	-0.645884	0.170543	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44643	-0.095321	-0.139358	9.828568	0.013115	0.009536	0.094697	0.319296	0.171165	0.345921	-0.231136	-0.641066	0.218050	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44644	-0.049927	-0.024301	9.849091	0.002438	0.000700	0.104069	0.317326	0.169712	0.343481	-0.227323	-0.640201	0.270690	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44645	0.148800	0.161578	9.840578	0.013405	-0.007597	0.085815	0.320406	0.170289	0.346113	-0.218924	-0.643543	0.313986	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44646	0.531037	0.206411	9.779839	0.018980	-0.029947	0.020223	0.318787	0.169811	0.344730	-0.206768	-0.657474	0.326665	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44647	0.749439	0.115556	9.717525	0.004520	-0.036482	-0.037394	0.318702	0.171406	0.344636	-0.201798	-0.675196	0.311187	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44648	0.494489	0.091245	9.728822	0.005388	-0.022029	-0.038310	0.317580	0.169943	0.343768	-0.195806	-0.685446	0.294857	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44649	0.078843	0.063476	9.748848	0.006931	0.014088	-0.035702	0.319420	0.171625	0.344586	-0.189602	-0.679128	0.280106	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44650	-0.059045	-0.009929	9.733633	0.001596	0.019554	-0.020282	0.316677	0.171892	0.343016	-0.185522	-0.669492	0.270709	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44651	-0.006893	-0.010348	9.747567	0.000731	-0.002196	-0.008563	0.319072	0.171922	0.344392	-0.182410	-0.670792	0.268938	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44652	0.139101	0.012561	9.819690	0.005506	-0.002308	-0.010581	0.318383	0.169293	0.342582	-0.176519	-0.671580	0.270071	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44653	0.264017	0.071692	9.874583	0.018892	-0.009697	-0.040178	0.319575	0.172429	0.344167	-0.164499	-0.676557	0.253215	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44654	0.462802	0.038745	9.846333	0.034385	-0.007976	-0.089294	0.316916	0.170293	0.342999	-0.144374	-0.680150	0.211884	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44655	0.442196	-0.062155	9.770610	0.020986	-0.008500	-0.097390	0.319184	0.172715	0.344233	-0.131009	-0.684837	0.167713	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44656	0.140866	-0.100490	9.795444	0.018805	0.012284	-0.086173	0.316965	0.172686	0.342614	-0.118338	-0.678733	0.127485	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44657	-0.140784	-0.095761	9.774194	0.024425	0.021018	-0.056746	0.318714	0.172772	0.343770	-0.103611	-0.669174	0.102690	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44658	-0.220298	-0.164838	9.763982	0.013126	0.041116	-0.044914	0.316874	0.170282	0.343259	-0.093893	-0.649253	0.086630	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44659	-0.111328	-0.187338	9.807010	0.021464	0.032677	-0.029306	0.318698	0.172558	0.342850	-0.080845	-0.633892	0.074927	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44660	-0.072069	-0.165998	9.831492	0.015015	0.020976	-0.012121	0.318119	0.171313	0.342176	-0.070407	-0.623558	0.071756	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44661	-0.022790	-0.111135	9.806218	0.030919	0.004257	-0.002669	0.319180	0.173059	0.342755	-0.053065	-0.621631	0.072792	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44662	-0.017234	-0.120851	9.760699	0.024534	0.007979	0.006333	0.317013	0.171846	0.343461	-0.038178	-0.617493	0.077346	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44663	-0.042580	-0.101391	9.772093	0.015739	0.011647	0.033883	0.318090	0.173806	0.344959	-0.028334	-0.611927	0.095831	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44664	-0.106485	-0.134508	9.783373	0.000985	0.011826	0.064248	0.316031	0.171947	0.342795	-0.024983	-0.605941	0.128099	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44665	-0.130318	-0.086191	9.809589	0.006321	0.006115	0.090173	0.318865	0.171576	0.343720	-0.019979	-0.602848	0.173460	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44666	-0.081747	-0.043342	9.786641	-0.011344	-0.000734	0.098600	0.317498	0.171756	0.342070	-0.022684	-0.602857	0.223477	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44667	-0.024268	-0.051068	9.757463	-0.023496	0.002126	0.123922	0.320095	0.172394	0.341717	-0.032103	-0.601545	0.284950	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44668	-0.070827	-0.173320	9.744080	-0.041060	0.006838	0.163797	0.318543	0.171507	0.340497	-0.049320	-0.597899	0.365372	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44669	-0.135671	-0.165598	9.716378	-0.042791	0.010330	0.192300	0.319568	0.171664	0.343675	-0.068383	-0.592456	0.459487	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44670	-0.230347	-0.176778	9.762687	-0.064060	-0.003815	0.225454	0.318771	0.171215	0.343196	-0.096878	-0.593795	0.568223	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44671	-0.265979	-0.210099	9.801888	-0.068863	-0.000229	0.249965	0.320963	0.172090	0.343837	-0.128783	-0.593005	0.689871	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44672	-0.170432	-0.165175	9.833567	-0.070551	-0.016545	0.263335	0.319593	0.168653	0.343173	-0.160572	-0.600258	0.819034	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44673	0.038908	-0.058718	9.836030	-0.062235	-0.016865	0.282468	0.321839	0.168562	0.344536	-0.189541	-0.607116	0.956223	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44674	0.211103	0.036004	9.819156	-0.077273	-0.022718	0.264279	0.320402	0.167960	0.342786	-0.224579	-0.617174	1.083631	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44675	0.287964	0.148333	9.785306	-0.084560	-0.041400	0.243599	0.323084	0.167976	0.344068	-0.263954	-0.635762	1.202322	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44676	0.323835	0.188865	9.746144	-0.097552	-0.033717	0.221993	0.321538	0.166072	0.342106	-0.308519	-0.650996	1.311195	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44677	0.392946	0.197905	9.745224	-0.087904	-0.044501	0.171222	0.324821	0.165722	0.344548	-0.348979	-0.671264	1.395368	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44678	0.448047	0.110872	9.732666	-0.088347	-0.033523	0.151345	0.322550	0.164534	0.342454	-0.388816	-0.686466	1.470621	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44679	0.472854	0.077013	9.740644	-0.073193	-0.039107	0.115684	0.323585	0.165674	0.344520	-0.421860	-0.704474	1.528291	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44680	0.390304	0.032082	9.798180	-0.051917	-0.028740	0.108621	0.322156	0.163629	0.342582	-0.444092	-0.717463	1.582170	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44681	0.293469	-0.036806	9.827112	-0.053348	-0.025040	0.100311	0.326094	0.164207	0.344133	-0.467537	-0.728914	1.632467	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44682	0.277912	-0.099225	9.798295	-0.049043	-0.019534	0.069399	0.322069	0.163224	0.342857	-0.488177	-0.737621	1.667522	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44683	0.326363	-0.089960	9.843390	-0.049758	-0.006802	0.059343	0.325818	0.164861	0.344593	-0.509669	-0.740615	1.698193	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44684	0.289953	-0.094448	9.858209	-0.028751	-0.008163	0.049612	0.323472	0.162126	0.341906	-0.520504	-0.743956	1.725705	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44685	0.208202	-0.122643	9.838037	-0.020930	-0.005700	0.059643	0.325072	0.163789	0.343356	-0.528242	-0.746488	1.756518	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44686	0.194265	-0.141753	9.845966	-0.008653	0.012271	0.027931	0.323751	0.162019	0.343540	-0.529346	-0.740161	1.772148	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44687	0.234626	-0.146931	9.817045	-0.008134	0.006871	0.021747	0.325401	0.162842	0.345837	-0.530765	-0.736910	1.784814	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44688	0.241343	-0.108521	9.813087	-0.002733	0.008543	0.022462	0.324236	0.162094	0.343998	-0.529006	-0.732386	1.798012	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44689	0.159956	-0.062183	9.790627	0.002618	0.009316	0.023153	0.324764	0.163154	0.345737	-0.525285	-0.728007	1.811339	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44690	0.120452	-0.016176	9.785659	0.005595	0.002902	0.025374	0.323339	0.162300	0.343736	-0.519567	-0.726165	1.825073	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44691	0.196261	0.028849	9.761315	0.014146	0.004560	0.015736	0.324806	0.163165	0.345476	-0.510221	-0.724107	1.834879	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44692	0.295474	0.126601	9.759479	0.035725	-0.005685	-0.022643	0.323636	0.161734	0.344070	-0.489826	-0.726572	1.827492	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44693	0.348086	0.121364	9.768600	0.027557	-0.015329	-0.039869	0.325279	0.162600	0.345569	-0.473587	-0.734368	1.810831	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44694	0.272294	0.112395	9.783264	0.024438	-0.007974	-0.047545	0.324285	0.162062	0.344537	-0.458427	-0.738017	1.791099	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44695	0.252284	-0.017269	9.790277	0.030901	0.013603	-0.053960	0.326194	0.162744	0.344223	-0.440407	-0.732128	1.767599	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44696	0.154625	-0.088613	9.768023	0.029047	0.013566	-0.039824	0.323242	0.161638	0.343891	-0.423095	-0.725452	1.751467	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44697	0.068606	-0.099942	9.747331	0.021235	0.024638	-0.044568	0.324610	0.163158	0.345849	-0.409762	-0.714228	1.732416	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44698	0.083968	-0.097627	9.780909	0.031444	0.015422	-0.057508	0.324036	0.163240	0.342585	-0.391206	-0.706717	1.706806	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44699	0.081044	-0.083147	9.807310	0.021582	0.004798	-0.055189	0.325248	0.162982	0.343422	-0.377661	-0.704951	1.682753	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44700	0.030671	-0.034612	9.830149	0.026943	-0.016941	-0.070538	0.322618	0.162590	0.344156	-0.361179	-0.712917	1.652062	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44701	0.133479	0.039006	9.775229	0.034721	-0.011484	-0.107288	0.324267	0.164056	0.344297	-0.340995	-0.719026	1.603179	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44702	0.299033	0.013542	9.740326	0.018591	-0.029085	-0.121925	0.322972	0.162084	0.343301	-0.328181	-0.732916	1.549220	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44703	0.271849	-0.065535	9.778110	0.024175	-0.027453	-0.115760	0.324991	0.164149	0.344123	-0.312934	-0.746749	1.496334	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44704	0.119630	-0.102704	9.807331	0.004980	-0.025234	-0.105813	0.322381	0.163598	0.342878	-0.306693	-0.758733	1.447336	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44705	0.075704	-0.102382	9.767689	0.000107	-0.012460	-0.104768	0.324342	0.163822	0.343656	-0.303017	-0.765332	1.399657	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44706	0.134034	-0.045162	9.767892	0.000189	-0.012376	-0.119150	0.322757	0.164071	0.343434	-0.298965	-0.771204	1.345791	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44707	0.225206	-0.031452	9.806270	0.012724	-0.019823	-0.135368	0.324170	0.165985	0.345377	-0.289040	-0.781408	1.283517	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44708	0.236156	-0.082018	9.822190	0.011495	-0.026984	-0.142668	0.322166	0.164859	0.344243	-0.279417	-0.794294	1.217827	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44709	0.127768	-0.131640	9.793736	0.010022	-0.019796	-0.128534	0.323615	0.166827	0.345127	-0.270838	-0.804471	1.158814	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44710	-0.036271	-0.202429	9.772763	0.003648	-0.026036	-0.116788	0.322596	0.167353	0.341516	-0.265111	-0.816828	1.104187	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44711	-0.109423	-0.281193	9.748755	-0.020678	-0.020930	-0.114727	0.323800	0.167003	0.344081	-0.271393	-0.827350	1.051766	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44712	-0.078621	-0.240531	9.786780	-0.005408	-0.028730	-0.082927	0.321981	0.165328	0.343133	-0.270204	-0.840921	1.017009	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44713	-0.134137	-0.235201	9.838095	-0.004621	-0.016336	-0.042435	0.324588	0.167195	0.344440	-0.269433	-0.848905	0.999094	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44714	-0.212094	-0.210504	9.840366	0.007899	-0.002378	-0.008466	0.321083	0.167151	0.342255	-0.262406	-0.849725	0.995333	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44715	-0.130531	-0.182350	9.824030	-0.000401	0.004991	0.002959	0.323069	0.168571	0.342841	-0.260037	-0.847198	0.999041	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44716	-0.144010	-0.172649	9.798004	-0.004717	-0.004036	0.018607	0.321098	0.166391	0.341634	-0.259225	-0.848751	1.011196	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44717	-0.230081	-0.157520	9.784636	0.010070	0.006281	0.047511	0.321414	0.167312	0.343749	-0.252246	-0.845279	1.036170	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44718	-0.084364	-0.113046	9.788649	-0.007239	0.007470	0.070349	0.320499	0.166113	0.342630	-0.253000	-0.841230	1.071790	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44719	-0.154474	-0.081225	9.770038	-0.022620	0.005753	0.118605	0.323275	0.167217	0.343204	-0.262150	-0.837673	1.130707	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44720	0.029746	-0.126078	9.737486	-0.025153	0.010208	0.139866	0.322162	0.166012	0.342457	-0.271936	-0.832153	1.200019	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44721	0.088466	-0.100088	9.764452	-0.046693	-0.023705	0.153339	0.323791	0.165938	0.344268	-0.292857	-0.842498	1.275589	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44722	0.087149	-0.102471	9.774010	-0.051821	-0.021928	0.179612	0.322199	0.163805	0.344170	-0.315672	-0.852176	1.364746	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44723	0.127283	-0.054689	9.798639	-0.058983	-0.016259	0.167808	0.325164	0.165468	0.343944	-0.342594	-0.858840	1.447213	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44724	0.172151	-0.086336	9.784850	-0.059613	-0.028859	0.160622	0.322981	0.164767	0.342498	-0.369021	-0.871804	1.524204	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44725	0.217533	-0.065079	9.780926	-0.067855	-0.023252	0.163967	0.325085	0.164511	0.344647	-0.400180	-0.881775	1.604867	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44726	0.240037	0.016526	9.817949	-0.064307	-0.026869	0.149167	0.323342	0.164300	0.343366	-0.428795	-0.893748	1.677646	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44727	0.312700	-0.012933	9.817430	-0.056820	-0.023433	0.148390	0.327449	0.163305	0.344492	-0.454536	-0.903870	1.750885	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44728	0.355755	-0.046998	9.779085	-0.053663	-0.017952	0.126318	0.324569	0.163118	0.341733	-0.477922	-0.911608	1.814335	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44729	0.341622	-0.092583	9.762633	-0.058592	-0.014119	0.110345	0.327355	0.163026	0.344892	-0.504221	-0.917512	1.869382	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44730	0.230718	-0.122899	9.777664	-0.057261	-0.014992	0.099725	0.323999	0.160595	0.342719	-0.529134	-0.923896	1.920778	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44731	0.072900	-0.188941	9.747761	-0.066693	-0.015761	0.116417	0.327716	0.162395	0.343911	-0.559398	-0.930501	1.978739	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
44732	-0.026107	-0.115975	9.754712	-0.071898	-0.003119	0.140772	0.323803	0.161479	0.343708	-0.591626	-0.930967	2.045886	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
